LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
1540,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:30.181,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E37,Removing base or swap file: <*>
1541,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:32.777,25746,INFO,nova.osapi_compute.wsgi.server,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4846020",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1542,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:32.985,25746,INFO,nova.osapi_compute.wsgi.server,req-1c34c9ba-7c24-486f-9aa1-914e6415fc66 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2032580",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1543,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.089,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
1544,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.091,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Total memory: 64172 MB, used: 512.00 MB",E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB"
1545,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.092,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
1546,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.092,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB"
1547,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.093,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited"
1548,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.093,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU"
1549,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.093,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d96a117b-0193-4549-bdcc-63b917273d1d] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
1550,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.126,2931,INFO,nova.compute.claims,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Claim successful,E2,[instance: <*>] Claim successful
1551,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:33.180,25746,INFO,nova.osapi_compute.wsgi.server,req-bb798c56-02c1-4910-afe1-cf37fdf05e3b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1902869",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1552,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:33.376,25746,INFO,nova.osapi_compute.wsgi.server,req-425db137-40f4-4163-acca-c43a54f135c7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d96a117b-0193-4549-bdcc-63b917273d1d HTTP/1.1"" status: 200 len: 1708 time: 0.1916969",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1553,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:33.745,2931,INFO,nova.virt.libvirt.driver,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Creating image,E3,[instance: <*>] Creating image
1554,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:34.649,25746,INFO,nova.osapi_compute.wsgi.server,req-91265cb3-65b6-438e-91a9-a4e8ac3714d7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2671440",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1555,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:34.908,2931,INFO,nova.compute.manager,-,[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event)
1556,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:34.927,25746,INFO,nova.osapi_compute.wsgi.server,req-d09fddb3-8afa-4d8f-a400-494aad29e9c8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2735381",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1557,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:36.199,25746,INFO,nova.osapi_compute.wsgi.server,req-d083d3b6-88a1-4af0-b0ff-8adc0dfea774 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661309",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1558,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:36.470,25746,INFO,nova.osapi_compute.wsgi.server,req-44728780-6d8a-4bdb-8440-fdce3253364e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2660699",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1559,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:37.744,25746,INFO,nova.osapi_compute.wsgi.server,req-16da8660-30be-44ba-990e-63231063b762 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2677679",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1560,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:38.016,25746,INFO,nova.osapi_compute.wsgi.server,req-0e06bc07-8dc9-459a-9796-81ec99d6d085 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2669740",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1561,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:39.283,25746,INFO,nova.osapi_compute.wsgi.server,req-a40c78d6-9f83-4945-86c5-11d623eb41b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2620499",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1562,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:39.550,25746,INFO,nova.osapi_compute.wsgi.server,req-cb466503-b438-4e85-b0aa-c543398c97d2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2626660",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1563,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:40.828,25746,INFO,nova.osapi_compute.wsgi.server,req-3520ffde-5536-40dd-ba9d-ef1581a27b18 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2727239",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1564,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:41.093,25746,INFO,nova.osapi_compute.wsgi.server,req-88f886f0-8d8a-4a1c-9a81-bd954933df8f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2616799",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1565,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:42.371,25746,INFO,nova.osapi_compute.wsgi.server,req-5109428d-2e28-4e45-bc21-e205311b0c37 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2707500",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1566,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:42.608,25746,INFO,nova.osapi_compute.wsgi.server,req-f0b73f56-6769-4493-9510-f68c4f463312 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2313168",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1567,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:43.981,25746,INFO,nova.osapi_compute.wsgi.server,req-96bb2855-71cc-4c4c-8ffb-03336d12219e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3673830",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1568,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:44.261,25746,INFO,nova.osapi_compute.wsgi.server,req-54b8381a-ee9b-4e94-a9dc-53762e6f6f33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2742689",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1569,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.170,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
1570,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.171,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1571,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.359,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
1572,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:45.532,25746,INFO,nova.osapi_compute.wsgi.server,req-5d540c90-a504-4ae7-ac15-3f527a2a8b71 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2657590",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1573,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:45.806,25746,INFO,nova.osapi_compute.wsgi.server,req-243b1f1f-768b-4eb9-a559-3887ce7544ca 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688351",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1574,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.681,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Started (Lifecycle Event),E22,[instance: <*>] VM Started (Lifecycle Event)
1575,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.754,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Paused (Lifecycle Event),E20,[instance: <*>] VM Paused (Lifecycle Event)
1576,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.882,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
1577,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:47.269,25746,INFO,nova.osapi_compute.wsgi.server,req-39b88da5-d66a-4bd5-8c1c-3d9a86685f81 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4555459",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1578,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:47.543,25746,INFO,nova.osapi_compute.wsgi.server,req-db9f16f5-a91f-421d-a4a9-ae0f7e563c6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685769",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1579,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:48.812,25746,INFO,nova.osapi_compute.wsgi.server,req-37d41a3b-e45c-4972-b4a4-0812e63e3da0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2627749",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1580,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:49.076,25746,INFO,nova.osapi_compute.wsgi.server,req-a2c60c94-be5e-451e-ba23-b3ba022b70e9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2605669",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1581,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:50.362,25746,INFO,nova.osapi_compute.wsgi.server,req-5930f621-ff62-4c56-a7c4-04165c4b235a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2803490",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1582,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.413,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
1583,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.414,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1584,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.595,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
1585,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:50.635,25746,INFO,nova.osapi_compute.wsgi.server,req-5af8f9a2-fcb3-47b3-b34e-5286b95b0b8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2692139",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1586,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:51.914,25746,INFO,nova.osapi_compute.wsgi.server,req-065efef6-3934-40b5-91b3-03db9f152a8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2734950",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1587,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:52.192,25746,INFO,nova.osapi_compute.wsgi.server,req-e0181115-d3d1-4f16-b1fc-845c62a17d36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748618",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1588,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.451,25743,INFO,nova.api.openstack.compute.server_external_events,req-f1165387-31bd-47d0-8401-c94cf986171d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:a444c98d-73cb-4ef8-b9c8-dbc1c4a7bd5c for instance d96a117b-0193-4549-bdcc-63b917273d1d,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
1589,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.456,25743,INFO,nova.osapi_compute.wsgi.server,req-f1165387-31bd-47d0-8401-c94cf986171d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0897720",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1590,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.466,25746,INFO,nova.osapi_compute.wsgi.server,req-96b6dd3d-8eb1-43f0-9bbb-19fd234cc6f5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685661",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1591,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.469,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
1592,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.482,2931,INFO,nova.virt.libvirt.driver,-,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.
1593,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.482,2931,INFO,nova.compute.manager,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 19.74 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
1594,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.591,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
1595,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.592,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
1596,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.630,2931,INFO,nova.compute.manager,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 20.55 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
1597,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.761,25746,INFO,nova.osapi_compute.wsgi.server,req-47727d10-5693-482b-8a10-ae94798bfa8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2909820",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1598,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:55.039,25746,INFO,nova.osapi_compute.wsgi.server,req-83ca2d84-6122-4f81-9183-523acb70934b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2722361",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1599,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:55.140,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
